"","ASV","station_2","sample_type","station_1","d2s","threshold","region_1","region_2","abundance"
"1167","ASV108","NS47","bottom_water","HR04",339184.706753558,0,"West Svalbard","North Svalbard",12
"1168","ASV108","NS47","bottom_water","NS38",140177.542810967,0,"North Svalbard","North Svalbard",12
"1169","ASV108","NS47","bottom_water","NS10",270936.236778257,10,"North Svalbard","North Svalbard",12
"1170","ASV108","NS47","bottom_water","NS06",240482.733608616,10,"North Svalbard","North Svalbard",12
"1171","ASV108","NS47","bottom_water","NS45",55726.3734476538,0,"North Svalbard","North Svalbard",12
"1172","ASV108","NS47","bottom_water","HR07",336588.628446951,0,"West Svalbard","North Svalbard",12
"1173","ASV108","NS47","bottom_water","NS02",110190.206765948,10,"North Svalbard","North Svalbard",12
"1174","ASV108","NS47","bottom_water","NS12",251904.497220646,0,"North Svalbard","North Svalbard",12
"1175","ASV108","NS47","bottom_water","NS43",88314.7502125091,0,"North Svalbard","North Svalbard",12
"1176","ASV108","NS47","bottom_water","IS01",200993.484679604,0,"West Svalbard","North Svalbard",12
"1177","ASV108","NS47","bottom_water","NS38",140177.542810967,10,"North Svalbard","North Svalbard",12
"1178","ASV108","NS47","bottom_water","NS43",88314.7502125091,10,"North Svalbard","North Svalbard",12
"1179","ASV108","NS47","bottom_water","NS45",55726.3734476538,10,"North Svalbard","North Svalbard",12
"1180","ASV108","NS47","bottom_water","KV01",565119.614757287,0,"West Svalbard","North Svalbard",12
"1181","ASV108","NS47","bottom_water","NS04",186144.207812431,10,"North Svalbard","North Svalbard",12
"1182","ASV108","NS47","bottom_water","NS06",240482.733608616,0,"North Svalbard","North Svalbard",12
"1183","ASV108","NS47","bottom_water","NC01",1030952.26593743,10,"North Norway","North Svalbard",12
"1184","ASV108","NS47","bottom_water","NS02",110190.206765948,0,"North Svalbard","North Svalbard",12
"1185","ASV108","NS47","bottom_water","NS01",65226.0076296909,10,"North Svalbard","North Svalbard",12
"1186","ASV108","NS47","bottom_water","NS10",270936.236778257,0,"North Svalbard","North Svalbard",12
"1187","ASV108","NS47","bottom_water","NS04",186144.207812431,0,"North Svalbard","North Svalbard",12
"1188","ASV108","NS47","bottom_water","NC01",1030952.26593743,0,"North Norway","North Svalbard",12
"1189","ASV108","NS47","bottom_water","KH09",399811.396148737,0,"Greenland Ridge","North Svalbard",12
"1190","ASV108","NS47","bottom_water","IS01",200993.484679604,10,"West Svalbard","North Svalbard",12
"1191","ASV108","NS47","bottom_water","NS01",65226.0076296909,0,"North Svalbard","North Svalbard",12
"1192","ASV1088","NS38","bottom_water","NS10",262910.706997931,10,"North Svalbard","North Svalbard",288
"1193","ASV1088","NS38","bottom_water","NS47",140177.542810967,100,"North Svalbard","North Svalbard",288
"1194","ASV1088","NS38","bottom_water","NS45",90246.7700513288,100,"North Svalbard","North Svalbard",288
"1195","ASV1088","NS38","bottom_water","KH01",319038.01372169,10,"West Svalbard","North Svalbard",288
"1196","ASV1088","NS38","bottom_water","NS45",90246.7700513288,10,"North Svalbard","North Svalbard",288
"1197","ASV1088","NS38","bottom_water","NS43",65274.0726219047,100,"North Svalbard","North Svalbard",288
"1198","ASV1088","NS38","bottom_water","KH10",1207836.52525493,10,"North Norway","North Svalbard",288
"1199","ASV1088","NS38","bottom_water","KH01",319038.01372169,100,"West Svalbard","North Svalbard",288
"1200","ASV1088","NS38","bottom_water","NS43",65274.0726219047,10,"North Svalbard","North Svalbard",288
"1201","ASV1088","NS38","bottom_water","NS47",140177.542810967,10,"North Svalbard","North Svalbard",288
"1202","ASV109","HR04","100m_water","NS04",386546.993496812,100,"North Svalbard","West Svalbard",153
"1203","ASV109","HR04","100m_water","KH01",167933.946047899,100,"West Svalbard","West Svalbard",153
"1204","ASV109","HR04","bottom_water","KH01",167933.946047899,100,"West Svalbard","West Svalbard",1300
"1205","ASV109","HR04","bottom_water","NS04",386546.993496812,100,"North Svalbard","West Svalbard",1300
"1206","ASV109","IS01","bottom_water","KH01",46094.1938443774,0,"West Svalbard","West Svalbard",66
"1207","ASV109","IS01","bottom_water","NS04",272418.940791479,0,"North Svalbard","West Svalbard",66
"1208","ASV109","IS01","bottom_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",66
"1209","ASV109","IS01","bottom_water","NS04",272418.940791479,10,"North Svalbard","West Svalbard",66
"1210","ASV109","IS01","bottom_water","KH01",46094.1938443774,10,"West Svalbard","West Svalbard",66
"1211","ASV109","IS01","bottom_water","HR04",138211.55095619,0,"West Svalbard","West Svalbard",66
"1212","ASV109","IS01","bottom_water","NS02",228203.950704928,10,"North Svalbard","West Svalbard",66
"1213","ASV109","IS01","bottom_water","NS02",228203.950704928,0,"North Svalbard","West Svalbard",66
"1214","ASV109","IS02","100m_water","KH01",48031.229720011,0,"West Svalbard","West Svalbard",5
"1215","ASV109","IS02","100m_water","NS02",269254.062574363,0,"North Svalbard","West Svalbard",5
"1216","ASV109","IS02","100m_water","HR04",123073.308719948,0,"West Svalbard","West Svalbard",5
"1217","ASV109","IS02","100m_water","NS04",317962.039557245,0,"North Svalbard","West Svalbard",5
"1218","ASV109","KH09","100m_water","HR04",398047.40723639,0,"West Svalbard","Greenland Ridge",11
"1219","ASV109","KH09","100m_water","NS02",501531.271678259,0,"North Svalbard","Greenland Ridge",11
"1220","ASV109","KH09","100m_water","NS04",573432.487583635,10,"North Svalbard","Greenland Ridge",11
"1221","ASV109","KH09","100m_water","KH01",324730.507469159,10,"West Svalbard","Greenland Ridge",11
"1222","ASV109","KH09","100m_water","HR04",398047.40723639,10,"West Svalbard","Greenland Ridge",11
"1223","ASV109","KH09","100m_water","NS04",573432.487583635,0,"North Svalbard","Greenland Ridge",11
"1224","ASV109","KH09","100m_water","NS02",501531.271678259,10,"North Svalbard","Greenland Ridge",11
"1225","ASV109","KH09","100m_water","KH01",324730.507469159,0,"West Svalbard","Greenland Ridge",11
"1226","ASV109","KH09","surface_water","NS02",501531.271678259,0,"North Svalbard","Greenland Ridge",17
"1227","ASV109","KH09","surface_water","NS04",573432.487583635,10,"North Svalbard","Greenland Ridge",17
"1228","ASV109","KH09","surface_water","HR04",398047.40723639,0,"West Svalbard","Greenland Ridge",17
"1229","ASV109","KH09","surface_water","KH01",324730.507469159,10,"West Svalbard","Greenland Ridge",17
"1230","ASV109","KH09","surface_water","NS02",501531.271678259,10,"North Svalbard","Greenland Ridge",17
"1231","ASV109","KH09","surface_water","HR04",398047.40723639,10,"West Svalbard","Greenland Ridge",17
"1232","ASV109","KH09","surface_water","KH01",324730.507469159,0,"West Svalbard","Greenland Ridge",17
"1233","ASV109","KH09","surface_water","NS04",573432.487583635,0,"North Svalbard","Greenland Ridge",17
"1234","ASV109","KH10","100m_water","NS02",1062502.54750933,0,"North Svalbard","North Norway",16
"1235","ASV109","KH10","100m_water","KH01",906816.806696072,0,"West Svalbard","North Norway",16
"1236","ASV109","KH10","100m_water","HR04",738887.938484313,10,"West Svalbard","North Norway",16
"1237","ASV109","KH10","100m_water","NS04",1061740.27088334,10,"North Svalbard","North Norway",16
"1238","ASV109","KH10","100m_water","NS02",1062502.54750933,10,"North Svalbard","North Norway",16
"1239","ASV109","KH10","100m_water","KH01",906816.806696072,10,"West Svalbard","North Norway",16
"1240","ASV109","KH10","100m_water","NS04",1061740.27088334,0,"North Svalbard","North Norway",16
"1241","ASV109","KH10","100m_water","HR04",738887.938484313,0,"West Svalbard","North Norway",16
"1242","ASV109","KH10","bottom_water","NS02",1062502.54750933,0,"North Svalbard","North Norway",4
"1243","ASV109","KH10","bottom_water","KH01",906816.806696072,0,"West Svalbard","North Norway",4
"1244","ASV109","KH10","bottom_water","HR04",738887.938484313,0,"West Svalbard","North Norway",4
"1245","ASV109","KH10","bottom_water","NS04",1061740.27088334,0,"North Svalbard","North Norway",4
"1246","ASV109","KH10","surface_water","HR04",738887.938484313,0,"West Svalbard","North Norway",20
"1247","ASV109","KH10","surface_water","KH01",906816.806696072,10,"West Svalbard","North Norway",20
"1248","ASV109","KH10","surface_water","NS02",1062502.54750933,10,"North Svalbard","North Norway",20
"1249","ASV109","KH10","surface_water","NS04",1061740.27088334,0,"North Svalbard","North Norway",20
"1250","ASV109","KH10","surface_water","NS02",1062502.54750933,0,"North Svalbard","North Norway",20
"1251","ASV109","KH10","surface_water","KH01",906816.806696072,0,"West Svalbard","North Norway",20
"1252","ASV109","KH10","surface_water","NS04",1061740.27088334,10,"North Svalbard","North Norway",20
"1253","ASV109","KH10","surface_water","HR04",738887.938484313,10,"West Svalbard","North Norway",20
"1254","ASV109","KV01","bottom_water","KH01",388228.836803037,0,"West Svalbard","West Svalbard",18
"1255","ASV109","KV01","bottom_water","KH01",388228.836803037,10,"West Svalbard","West Svalbard",18
"1256","ASV109","KV01","bottom_water","HR04",228500.596020837,10,"West Svalbard","West Svalbard",18
"1257","ASV109","KV01","bottom_water","NS02",583972.793944275,0,"North Svalbard","West Svalbard",18
"1258","ASV109","KV01","bottom_water","NS04",608212.197446027,10,"North Svalbard","West Svalbard",18
"1259","ASV109","KV01","bottom_water","HR04",228500.596020837,0,"West Svalbard","West Svalbard",18
"1260","ASV109","KV01","bottom_water","NS02",583972.793944275,10,"North Svalbard","West Svalbard",18
"1261","ASV109","KV01","bottom_water","NS04",608212.197446027,0,"North Svalbard","West Svalbard",18
"1262","ASV109","NC01","100m_water","NS02",1045600.88370292,0,"North Svalbard","North Norway",2
"1263","ASV109","NC01","100m_water","HR04",693470.71843196,0,"West Svalbard","North Norway",2
"1264","ASV109","NC01","100m_water","NS04",1062080.58697917,0,"North Svalbard","North Norway",2
"1265","ASV109","NC01","100m_water","KH01",853587.233148531,0,"West Svalbard","North Norway",2
"1266","ASV109","NC01","surface_water","NS02",1045600.88370292,0,"North Svalbard","North Norway",7
"1267","ASV109","NC01","surface_water","HR04",693470.71843196,0,"West Svalbard","North Norway",7
"1268","ASV109","NC01","surface_water","NS04",1062080.58697917,0,"North Svalbard","North Norway",7
"1269","ASV109","NC01","surface_water","KH01",853587.233148531,0,"West Svalbard","North Norway",7
"1270","ASV109","NS02","100m_water","NS04",75954.0584045058,100,"North Svalbard","North Svalbard",25967
"1271","ASV109","NS02","100m_water","KH01",228366.448947434,100,"West Svalbard","North Svalbard",25967
"1272","ASV109","NS02","bottom_water","KH01",228366.448947434,100,"West Svalbard","North Svalbard",2378
"1273","ASV109","NS02","bottom_water","NS04",75954.0584045058,100,"North Svalbard","North Svalbard",2378
"1274","ASV109","NS06","100m_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",22
"1275","ASV109","NS06","100m_water","NS02",130440.57652179,0,"North Svalbard","North Svalbard",22
"1276","ASV109","NS06","100m_water","KH01",322537.510739733,10,"West Svalbard","North Svalbard",22
"1277","ASV109","NS06","100m_water","HR04",407907.079623575,10,"West Svalbard","North Svalbard",22
"1278","ASV109","NS06","100m_water","KH01",322537.510739733,0,"West Svalbard","North Svalbard",22
"1279","ASV109","NS06","100m_water","HR04",407907.079623575,0,"West Svalbard","North Svalbard",22
"1280","ASV109","NS06","100m_water","NS02",130440.57652179,10,"North Svalbard","North Svalbard",22
"1281","ASV109","NS06","100m_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",22
"1282","ASV109","NS06","bottom_water","KH01",322537.510739733,0,"West Svalbard","North Svalbard",19
"1283","ASV109","NS06","bottom_water","NS02",130440.57652179,0,"North Svalbard","North Svalbard",19
"1284","ASV109","NS06","bottom_water","HR04",407907.079623575,0,"West Svalbard","North Svalbard",19
"1285","ASV109","NS06","bottom_water","HR04",407907.079623575,10,"West Svalbard","North Svalbard",19
"1286","ASV109","NS06","bottom_water","NS04",54915.0953724897,10,"North Svalbard","North Svalbard",19
"1287","ASV109","NS06","bottom_water","NS04",54915.0953724897,0,"North Svalbard","North Svalbard",19
"1288","ASV109","NS06","bottom_water","NS02",130440.57652179,10,"North Svalbard","North Svalbard",19
"1289","ASV109","NS06","bottom_water","KH01",322537.510739733,10,"West Svalbard","North Svalbard",19
"1290","ASV109","NS10","100m_water","NS04",93358.9219093912,0,"North Svalbard","North Svalbard",13898
"1291","ASV109","NS10","100m_water","HR04",468927.314364479,0,"West Svalbard","North Svalbard",13898
"1292","ASV109","NS10","100m_water","KH01",375694.316899911,0,"West Svalbard","North Svalbard",13898
"1293","ASV109","NS10","100m_water","KH01",375694.316899911,100,"West Svalbard","North Svalbard",13898
"1294","ASV109","NS10","100m_water","HR04",468927.314364479,10,"West Svalbard","North Svalbard",13898
"1295","ASV109","NS10","100m_water","NS02",163511.947853067,0,"North Svalbard","North Svalbard",13898
"1296","ASV109","NS10","100m_water","KH01",375694.316899911,10,"West Svalbard","North Svalbard",13898
"1297","ASV109","NS10","100m_water","NS04",93358.9219093912,10,"North Svalbard","North Svalbard",13898
"1298","ASV109","NS10","100m_water","NS02",163511.947853067,10,"North Svalbard","North Svalbard",13898
"1299","ASV109","NS10","100m_water","NS04",93358.9219093912,100,"North Svalbard","North Svalbard",13898
"1300","ASV109","NS10","bottom_water","NS04",93358.9219093912,0,"North Svalbard","North Svalbard",2151
"1301","ASV109","NS10","bottom_water","NS02",163511.947853067,0,"North Svalbard","North Svalbard",2151
"1302","ASV109","NS10","bottom_water","KH01",375694.316899911,10,"West Svalbard","North Svalbard",2151
"1303","ASV109","NS10","bottom_water","HR04",468927.314364479,0,"West Svalbard","North Svalbard",2151
"1304","ASV109","NS10","bottom_water","KH01",375694.316899911,0,"West Svalbard","North Svalbard",2151
"1305","ASV109","NS10","bottom_water","NS02",163511.947853067,10,"North Svalbard","North Svalbard",2151
"1306","ASV109","NS10","bottom_water","NS04",93358.9219093912,100,"North Svalbard","North Svalbard",2151
"1307","ASV109","NS10","bottom_water","KH01",375694.316899911,100,"West Svalbard","North Svalbard",2151
"1308","ASV109","NS10","bottom_water","HR04",468927.314364479,10,"West Svalbard","North Svalbard",2151
"1309","ASV109","NS10","bottom_water","NS04",93358.9219093912,10,"North Svalbard","North Svalbard",2151
"1310","ASV109","NS12","100m_water","HR04",463376.907440582,10,"West Svalbard","North Svalbard",5105
"1311","ASV109","NS12","100m_water","NS04",80619.1921938428,100,"North Svalbard","North Svalbard",5105
"1312","ASV109","NS12","100m_water","KH01",363522.444844654,10,"West Svalbard","North Svalbard",5105
"1313","ASV109","NS12","100m_water","NS02",146160.67331444,0,"North Svalbard","North Svalbard",5105
"1314","ASV109","NS12","100m_water","HR04",463376.907440582,0,"West Svalbard","North Svalbard",5105
"1315","ASV109","NS12","100m_water","NS04",80619.1921938428,10,"North Svalbard","North Svalbard",5105
"1316","ASV109","NS12","100m_water","KH01",363522.444844654,0,"West Svalbard","North Svalbard",5105
"1317","ASV109","NS12","100m_water","NS04",80619.1921938428,0,"North Svalbard","North Svalbard",5105
"1318","ASV109","NS12","100m_water","KH01",363522.444844654,100,"West Svalbard","North Svalbard",5105
"1319","ASV109","NS12","100m_water","NS02",146160.67331444,10,"North Svalbard","North Svalbard",5105
"1320","ASV109","NS12","bottom_water","KH01",363522.444844654,10,"West Svalbard","North Svalbard",389
"1321","ASV109","NS12","bottom_water","HR04",463376.907440582,0,"West Svalbard","North Svalbard",389
"1322","ASV109","NS12","bottom_water","NS04",80619.1921938428,0,"North Svalbard","North Svalbard",389
"1323","ASV109","NS12","bottom_water","NS04",80619.1921938428,10,"North Svalbard","North Svalbard",389
"1324","ASV109","NS12","bottom_water","NS02",146160.67331444,0,"North Svalbard","North Svalbard",389
"1325","ASV109","NS12","bottom_water","KH01",363522.444844654,100,"West Svalbard","North Svalbard",389
"1326","ASV109","NS12","bottom_water","HR04",463376.907440582,10,"West Svalbard","North Svalbard",389
"1327","ASV109","NS12","bottom_water","NS02",146160.67331444,10,"North Svalbard","North Svalbard",389
"1328","ASV109","NS12","bottom_water","NS04",80619.1921938428,100,"North Svalbard","North Svalbard",389
"1329","ASV109","NS12","bottom_water","KH01",363522.444844654,0,"West Svalbard","North Svalbard",389
"1330","ASV1092","KV01","bottom_water","IS02",340339.586785523,100,"West Svalbard","West Svalbard",120
"1331","ASV1093","IS01","100m_water","NS06",305811.394101557,10,"North Svalbard","West Svalbard",295
"1332","ASV1093","IS01","100m_water","NS10",362596.935390565,10,"North Svalbard","West Svalbard",295
"1333","ASV1093","IS01","100m_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",295
"1334","ASV1093","IS01","100m_water","NS04",272418.940791479,10,"North Svalbard","West Svalbard",295
"1335","ASV1093","IS01","100m_water","NS12",352745.383890105,10,"North Svalbard","West Svalbard",295
"1336","ASV1093","IS01","100m_water","HR04",138211.55095619,100,"West Svalbard","West Svalbard",295
"1337","ASV1093","IS01","100m_water","NS10",362596.935390565,100,"North Svalbard","West Svalbard",295
"1338","ASV1093","IS01","100m_water","HR07",135632.147788776,100,"West Svalbard","West Svalbard",295
"1339","ASV1093","IS01","100m_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",295
"1340","ASV1093","IS01","100m_water","NS06",305811.394101557,100,"North Svalbard","West Svalbard",295
"1341","ASV1093","IS01","bottom_water","NS12",352745.383890105,10,"North Svalbard","West Svalbard",20
"1342","ASV1093","IS01","bottom_water","NS04",272418.940791479,10,"North Svalbard","West Svalbard",20
"1343","ASV1093","IS01","bottom_water","HR07",135632.147788776,10,"West Svalbard","West Svalbard",20
"1344","ASV1093","IS01","bottom_water","HR04",138211.55095619,10,"West Svalbard","West Svalbard",20
"1345","ASV1093","IS01","bottom_water","NS10",362596.935390565,10,"North Svalbard","West Svalbard",20
"1346","ASV1093","IS01","bottom_water","NS06",305811.394101557,10,"North Svalbard","West Svalbard",20
"1347","ASV1093","NS38","bottom_water","NS04",216082.654319059,10,"North Svalbard","North Svalbard",439
"1348","ASV1093","NS38","bottom_water","HR07",475347.019060699,100,"West Svalbard","North Svalbard",439
"1349","ASV1093","NS38","bottom_water","NS10",262910.706997931,100,"North Svalbard","North Svalbard",439
"1350","ASV1093","NS38","bottom_water","NS06",264877.530562547,10,"North Svalbard","North Svalbard",439
"1351","ASV1093","NS38","bottom_water","NS06",264877.530562547,0,"North Svalbard","North Svalbard",439
"1352","ASV1093","NS38","bottom_water","NS06",264877.530562547,100,"North Svalbard","North Svalbard",439
"1353","ASV1093","NS38","bottom_water","HR04",478274.35254863,100,"West Svalbard","North Svalbard",439
"1354","ASV1093","NS38","bottom_water","NS12",241006.639994117,0,"North Svalbard","North Svalbard",439
"1355","ASV1093","NS38","bottom_water","HR04",478274.35254863,0,"West Svalbard","North Svalbard",439
"1356","ASV1093","NS38","bottom_water","HR07",475347.019060699,10,"West Svalbard","North Svalbard",439
"1357","ASV1093","NS38","bottom_water","NS10",262910.706997931,0,"North Svalbard","North Svalbard",439
"1358","ASV1093","NS38","bottom_water","NS12",241006.639994117,10,"North Svalbard","North Svalbard",439
"1359","ASV1093","NS38","bottom_water","NS04",216082.654319059,0,"North Svalbard","North Svalbard",439
"1360","ASV1093","NS38","bottom_water","HR07",475347.019060699,0,"West Svalbard","North Svalbard",439
"1361","ASV1093","NS38","bottom_water","IS01",340150.809890855,0,"West Svalbard","North Svalbard",439
"1362","ASV1093","NS38","bottom_water","NS10",262910.706997931,10,"North Svalbard","North Svalbard",439
"1363","ASV1093","NS38","bottom_water","HR04",478274.35254863,10,"West Svalbard","North Svalbard",439
"1364","ASV1093","NS43","surface_water","NS06",215665.850594646,0,"North Svalbard","North Svalbard",4
"1365","ASV1093","NS43","surface_water","HR04",418614.854903911,0,"West Svalbard","North Svalbard",4
"1366","ASV1093","NS43","surface_water","HR07",415280.795810297,0,"West Svalbard","North Svalbard",4
"1367","ASV1093","NS43","surface_water","NS12",204715.615962307,0,"North Svalbard","North Svalbard",4
"1368","ASV1093","NS43","surface_water","NS10",226197.772569245,0,"North Svalbard","North Svalbard",4
"1369","ASV1093","NS43","surface_water","IS01",281224.80940727,0,"West Svalbard","North Svalbard",4
"1370","ASV1093","NS43","surface_water","NS04",162970.205112177,0,"North Svalbard","North Svalbard",4
"1371","ASV1093","NS45","100m_water","NS06",220865.59859268,0,"North Svalbard","North Svalbard",5
"1372","ASV1093","NS45","100m_water","HR07",385664.542569865,0,"West Svalbard","North Svalbard",5
"1373","ASV1093","NS45","100m_water","NS04",166310.636733811,0,"North Svalbard","North Svalbard",5
"1374","ASV1093","NS45","100m_water","HR04",388768.487284111,0,"West Svalbard","North Svalbard",5
"1375","ASV1093","NS45","100m_water","NS12",219004.54113253,0,"North Svalbard","North Svalbard",5
"1376","ASV1093","NS45","100m_water","IS01",250903.447668041,0,"West Svalbard","North Svalbard",5
"1377","ASV1093","NS45","100m_water","NS10",239722.282306493,0,"North Svalbard","North Svalbard",5
"1378","ASV1094","NS02","bottom_water","KH01",228366.448947434,0,"West Svalbard","North Svalbard",5
"1379","ASV1094","NS02","bottom_water","HR04",356483.631791926,0,"West Svalbard","North Svalbard",5
"1380","ASV1094","NS04","bottom_water","HR04",386546.993496812,0,"West Svalbard","North Svalbard",1
"1381","ASV1094","NS04","bottom_water","KH01",283034.752731468,0,"West Svalbard","North Svalbard",1
"1382","ASV1094","NS04","surface_water","HR04",386546.993496812,0,"West Svalbard","North Svalbard",1
"1383","ASV1094","NS04","surface_water","KH01",283034.752731468,0,"West Svalbard","North Svalbard",1
"1384","ASV1094","NS06","100m_water","KH01",322537.510739733,0,"West Svalbard","North Svalbard",4
"1385","ASV1094","NS06","100m_water","HR04",407907.079623575,0,"West Svalbard","North Svalbard",4
"1386","ASV1094","NS10","100m_water","HR04",468927.314364479,0,"West Svalbard","North Svalbard",91
"1387","ASV1094","NS10","100m_water","KH01",375694.316899911,10,"West Svalbard","North Svalbard",91
"1388","ASV1094","NS10","100m_water","KH01",375694.316899911,0,"West Svalbard","North Svalbard",91
"1389","ASV1094","NS10","100m_water","HR04",468927.314364479,10,"West Svalbard","North Svalbard",91
"1390","ASV1094","NS10","bottom_water","HR04",468927.314364479,10,"West Svalbard","North Svalbard",57
"1391","ASV1094","NS10","bottom_water","HR04",468927.314364479,0,"West Svalbard","North Svalbard",57
"1392","ASV1094","NS10","bottom_water","KH01",375694.316899911,0,"West Svalbard","North Svalbard",57
"1393","ASV1094","NS10","bottom_water","KH01",375694.316899911,10,"West Svalbard","North Svalbard",57
"1394","ASV1094","NS12","100m_water","HR04",463376.907440582,0,"West Svalbard","North Svalbard",1256
"1395","ASV1094","NS12","100m_water","KH01",363522.444844654,0,"West Svalbard","North Svalbard",1256
"1396","ASV1094","NS12","100m_water","KH01",363522.444844654,100,"West Svalbard","North Svalbard",1256
"1397","ASV1094","NS12","100m_water","KH01",363522.444844654,10,"West Svalbard","North Svalbard",1256
"1398","ASV1094","NS12","100m_water","HR04",463376.907440582,10,"West Svalbard","North Svalbard",1256
"1399","ASV1094","NS12","bottom_water","HR04",463376.907440582,0,"West Svalbard","North Svalbard",96
"1400","ASV1094","NS12","bottom_water","HR04",463376.907440582,10,"West Svalbard","North Svalbard",96
"1401","ASV1094","NS12","bottom_water","KH01",363522.444844654,10,"West Svalbard","North Svalbard",96
"1402","ASV1094","NS12","bottom_water","KH01",363522.444844654,0,"West Svalbard","North Svalbard",96
"1403","ASV1096","KH10","100m_water","KH01",906816.806696072,100,"West Svalbard","North Norway",117
"1404","ASV1096","KH10","100m_water","NC01",240529.614661747,100,"North Norway","North Norway",117
"1405","ASV1096","KH10","bottom_water","NC01",240529.614661747,100,"North Norway","North Norway",727
"1406","ASV1096","KH10","bottom_water","KH01",906816.806696072,100,"West Svalbard","North Norway",727
"1407","ASV1096","KV01","bottom_water","NC01",465843.66883053,10,"North Norway","West Svalbard",16
"1408","ASV1096","KV01","bottom_water","KH01",388228.836803037,10,"West Svalbard","West Svalbard",16
"1409","ASV1096","KV01","bottom_water","NS02",583972.793944275,0,"North Svalbard","West Svalbard",16
"1410","ASV1096","KV01","bottom_water","KH10",536307.788412428,10,"North Norway","West Svalbard",16
"1411","ASV1096","KV01","bottom_water","KH01",388228.836803037,0,"West Svalbard","West Svalbard",16
"1412","ASV1096","KV01","bottom_water","NC01",465843.66883053,0,"North Norway","West Svalbard",16
"1413","ASV1096","KV01","bottom_water","KH10",536307.788412428,0,"North Norway","West Svalbard",16
"1414","ASV1096","NS01","100m_water","NS02",53889.687538777,0,"North Svalbard","North Svalbard",1
"1415","ASV1096","NS01","100m_water","KH01",220476.300804617,0,"West Svalbard","North Svalbard",1
"1416","ASV1096","NS01","100m_water","NC01",1059972.47045464,0,"North Norway","North Svalbard",1
"1417","ASV1096","NS01","100m_water","KH10",1088175.07493381,0,"North Norway","North Svalbard",1
"1418","ASV1099","KH01","100m_water","KH09",324730.507469159,10,"Greenland Ridge","West Svalbard",19
"1419","ASV1099","KH01","100m_water","KH09",324730.507469159,0,"Greenland Ridge","West Svalbard",19
"1420","ASV1099","KH02","bottom_water","KH09",256952.073744236,10,"Greenland Ridge","NE Greenland",454
"1421","ASV1099","KH02","bottom_water","KH09",256952.073744236,0,"Greenland Ridge","NE Greenland",454
"1422","ASV1099","KH03","bottom_water","KH09",222683.198313936,10,"Greenland Ridge","NE Greenland",1073
"1423","ASV1099","KH03","bottom_water","KH09",222683.198313936,0,"Greenland Ridge","NE Greenland",1073
"1424","ASV11","KH02","100m_water","NS10",532486.468765553,100,"North Svalbard","NE Greenland",102
"1425","ASV11","KH02","100m_water","NS06",511213.2415946,100,"North Svalbard","NE Greenland",102
"1426","ASV11","KH02","100m_water","NS04",456306.811755545,100,"North Svalbard","NE Greenland",102
"1427","ASV11","KH02","100m_water","HR04",484965.867642549,100,"West Svalbard","NE Greenland",102
"1428","ASV11","KH02","100m_water","NC01",1108898.5779568,100,"North Norway","NE Greenland",102
"1429","ASV11","KH02","100m_water","KH03",35015.2323087072,100,"NE Greenland","NE Greenland",102
"1430","ASV11","KH02","100m_water","KH01",333113.697924388,100,"West Svalbard","NE Greenland",102
"1431","ASV11","KH02","100m_water","HR07",486700.256981825,100,"West Svalbard","NE Greenland",102
"1432","ASV11","KH02","100m_water","NS01",329445.407648894,100,"North Svalbard","NE Greenland",102
"1433","ASV11","KH02","100m_water","IS02",366622.220343254,100,"West Svalbard","NE Greenland",102
"1434","ASV11","KH02","100m_water","IS01",378221.640740594,100,"West Svalbard","NE Greenland",102
"1435","ASV11","KH02","100m_water","NS47",273493.092239242,100,"North Svalbard","NE Greenland",102
"1436","ASV11","KH02","100m_water","NS02",381310.656060416,100,"North Svalbard","NE Greenland",102
"1437","ASV11","KH02","100m_water","NS38",294696.060254371,100,"North Svalbard","NE Greenland",102
"1438","ASV11","KH02","100m_water","KH10",1203929.98409536,100,"North Norway","NE Greenland",102
"1439","ASV11","KH02","100m_water","NS12",511507.172237985,100,"North Svalbard","NE Greenland",102
"1440","ASV11","KH02","100m_water","KH08",250171.158366044,100,"Greenland Ridge","NE Greenland",102
"1441","ASV11","KH02","100m_water","KV01",667852.027674485,100,"West Svalbard","NE Greenland",102
"1442","ASV11","KH02","100m_water","NS45",292954.052059369,100,"North Svalbard","NE Greenland",102
"1443","ASV11","KH02","100m_water","NS43",308164.630942187,100,"North Svalbard","NE Greenland",102
"1444","ASV110","KH09","surface_water","KV01",503813.261049227,0,"West Svalbard","Greenland Ridge",3
"1445","ASV110","KH09","surface_water","KH10",1028126.87833231,0,"North Norway","Greenland Ridge",3
"1446","ASV110","KH09","surface_water","NC01",898929.221042087,0,"North Norway","Greenland Ridge",3
"1447","ASV110","NS01","surface_water","KV01",595205.587892054,10,"West Svalbard","North Svalbard",41
"1448","ASV110","NS01","surface_water","KH10",1088175.07493381,10,"North Norway","North Svalbard",41
"1449","ASV110","NS01","surface_water","NC01",1059972.47045464,0,"North Norway","North Svalbard",41
"1450","ASV110","NS01","surface_water","KV01",595205.587892054,0,"West Svalbard","North Svalbard",41
